gene_callers_id	source	gene_name	gene_hmm_id	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
413671	Archaea_76	Rib_5-P_isom_A	PF06026.14	0.453576864535769	0	0	0	1	0	0	0	0	0.844748858447489	0	0.359208523592085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.339421613394216	0	0
469238	Archaea_76	Ribosomal_L1	PF00687.21	0	0	0.730232558139535	0	1	0	0.742635658914729	0	0	0.52093023255814	0	0.404651162790698	0	0	0	0	0	0	0.334883720930233	0	0	0	0	0	0	0	0.390697674418605	0	0
485713	Archaea_76	Ribosomal_S24e	PF01282.19	0	0	0	0	1	0	0.692307692307692	0	0	0.881410256410256	0	0.157051282051282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
485714	Archaea_76	Spt4	PF06093.13	0	0	0	0	1	0	0	0	0	0.137254901960784	0	0.450980392156863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
490271	Archaea_76	PPS_PS	PF02006.16	0	0	0.0533333333333333	0	1	0	0.0213333333333333	0	0.00533333333333333	0.557333333333333	0	0.008	0	0	0	0	0	0	0.548	0	0.036	0	0	0	0	0	0	0	0
1232597	Archaea_76	CarS-like	PF01864.17	0	0.414600550964187	0.0840220385674931	0	1	0	0	0	0.0440771349862259	0.878787878787879	0	0	0	0.09366391184573	0	0	0	0.0785123966942149	0.741046831955923	0	0	0	0	0	0	0	0	0	0
1298269	Archaea_76	PTH2	PF01981.16	0	0	0.393285371702638	0.563549160671463	1	0	0.633093525179856	0	0	0.532374100719424	0.657074340527578	0.227817745803357	0	0	0	0.539568345323741	0	0	0	0	0	0	0	0	0	0	0	0.3621103117506	0
1298270	Archaea_76	PTH2	PF01981.16	0	0	0	0	1	0	0.831932773109244	0	0	0.862745098039216	0	0.605042016806723	0	0	0	0	0	0	0.42296918767507	0	0	0	0	0	0	0	0	0	0
1305590	Archaea_76	Prefoldin	PF02996.17	0	0	0	0	1	0	0.36281179138322	0	0	0.709750566893424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1369459	Archaea_76	CTP-dep_RFKase	PF01982.16	0	0	0	0	0.979166666666667	0	0.826388888888889	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
