gene_callers_id	source	gene_name	gene_hmm_id	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
1110925	Bacteria_71	Adenylsucc_synt	PF00709.21	1.14888888888889	0	0	0.84962962962963	0	0	0.588888888888889	0	1.05703703703704	0.223703703703704	0.204444444444444	0.806666666666667	0.271851851851852	0.222962962962963	0.855555555555556	0	0.111851851851852	0.246666666666667	0	0.077037037037037	3.17037037037037	0.18	0.222222222222222	2.72074074074074	0.201481481481481	1.12148148148148	0.112592592592593	0.331111111111111	0.857037037037037
1228401	Bacteria_71	PGK	PF00162.19	0.699085619285121	0	0.125519534497091	0.13549459684123	0.251039068994181	0.124688279301746	1.25103906899418	0	1.33665835411471	0.251039068994181	0	0.291770573566085	0.500415627597672	0.251039068994181	0.935162094763092	0.2975893599335	0.144638403990025	0.56026600166251	0.499584372402328	0	1.86533665835411	0.501246882793017	1	2.22859517871987	0.125519534497091	0.697423108894431	0.376558603491272	0.351620947630923	0.251039068994181
186292	Bacteria_71	eIF-1a	PF01176.19	1.01351351351351	0	0.81981981981982	0.617117117117117	0	0	1.17117117117117	0	0.027027027027027	0	0	0.036036036036036	0	0	1.22522522522523	0	0	1.13513513513514	0	0	2.42342342342342	0	0	0.77027027027027	0	0	0	0	1.11711711711712
235958	Bacteria_71	Ribosomal_L27	PF01016.19	0	0	0	0	0	0	1.52777777777778	0.396825396825397	1.13492063492063	0	0	0	1.31746031746032	0	1.42857142857143	0	0	0	0.138888888888889	0	2.19444444444444	0	0	0.599206349206349	0	0	0.53968253968254	0	0.126984126984127
251879	Bacteria_71	SecG	PF03840.14	0.331417624521073	0.00191570881226053	0	0	0	0.547892720306513	0.25095785440613	0.0057471264367816	1.7816091954023	0	0	0.576628352490421	0.517241379310345	0	0.452107279693487	0	0	0	0	0	1.39655172413793	0	0.578544061302682	1.78352490421456	0.576628352490421	1.85823754789272	1.89080459770115	0.542145593869732	0
251883	Bacteria_71	RNA_pol_Rpb6	PF01192.22	0	0	0	0	0	0	1.04980842911877	0	0.773946360153257	0	0	0	0	0	0.666666666666667	0.448275862068966	0	0.360153256704981	0.559386973180077	0	3.71264367816092	0	0	0.64367816091954	0.60536398467433	0	0	1.08812260536398	0.942528735632184
275675	Bacteria_71	SecE	PF00584.20	0.508658008658009	0	0	0.270562770562771	0.199134199134199	0	2.24242424242424	0	0.991341991341991	0	0	0.896103896103896	0.341991341991342	0	0.651515151515151	0	0	0.443722943722944	0	0	3.27489177489177	0.348484848484849	0	3.02380952380952	0	0.653679653679654	0	0	0.54978354978355
275678	Bacteria_71	Ribosomal_L1	PF00687.21	0.193061840120664	0	0.693815987933635	0.455505279034691	0	0	0.524886877828054	0	0	0.368024132730015	0	0.722473604826546	0.455505279034691	0	0	0	0.452488687782805	1.13725490196078	0.265460030165913	0.82051282051282	0.996983408748115	0	0	1.44042232277526	1.32730015082956	0.383107088989442	0	0	0.450980392156863
281848	Bacteria_71	Ribosomal_L28	PF00830.19	0	0	0	0	0	0	0.348909657320872	0	1.37694704049844	0.0373831775700934	0	0	0	0	0.654205607476635	0	0.355140186915888	0	0.61993769470405	0	0.937694704049844	0	0	0.934579439252336	0	0.470404984423676	0	0	1.27725856697819
672077	Bacteria_71	Ribosomal_L9_C	PF03948.14	0.216572504708098	0	0	1.09981167608286	0	0	0.696798493408663	0	0.271186440677966	0.883239171374765	0	1.0376647834275	1.15065913370998	0	0.866290018832392	0	0.566854990583804	0.566854990583804	0.274952919020716	0.299435028248588	2.06403013182674	0	0	2.99623352165725	0	1.66854990583804	0.0696798493408663	0.568738229755179	0
672079	Bacteria_71	Ribosomal_S6	PF01250.17	0.136612021857924	0.409836065573771	0	1.28415300546448	0	0	0	0	1.60928961748634	0.10655737704918	0	0.251366120218579	0	0	0	0	0.133879781420765	0	0	0	3.07377049180328	0	0	2.62568306010929	0	0	0	0	0
672080	Bacteria_71	Pept_tRNA_hydro	PF01195.19	0.3584229390681	0.270609318996416	0	1.03046594982079	0	0.815412186379928	1.20071684587814	0	0.810035842293907	0.118279569892473	0	0.283154121863799	0	0	0.541218637992832	0.440860215053763	0	0	0	0.46415770609319	3.13978494623656	0	0	3.52688172043011	0	0.369175627240143	0	0.435483870967742	0.494623655913978
681173	Bacteria_71	AICARFT_IMPCHas	PF01808.18	0.538690476190476	0	0	0.125595238095238	0.179166666666667	0.346428571428571	1.00178571428571	0	2.07678571428571	0.628571428571429	0.295238095238095	0.264880952380952	0.374404761904762	0.178571428571429	1.14642857142857	0.158333333333333	0.358928571428571	0.35	0.239285714285714	0.275595238095238	3.32559523809524	0	0.179761904761905	1.50238095238095	0.520833333333333	0.923809523809524	0.371428571428571	0	0.357738095238095
681181	Bacteria_71	SmpB	PF01668.18	0	0	0	0.404214559386973	0	0	1.19348659003831	0	0.578544061302682	0	0.528735632183908	0.557471264367816	0.0057471264367816	0.116858237547893	0.390804597701149	0	0.545977011494253	0.293103448275862	0.576628352490421	0	1.24137931034483	1.13026819923372	0	2.59770114942529	0.637931034482759	0.28735632183908	0	0.377394636015326	0
57153	Bacteria_71	Ribosomal_L17	PF01196.19	0.792982456140351	0	0	0.97719298245614	0	0	0	0	0.642105263157895	0	0	0	0.0350877192982456	0	0.0473684210526316	0.524561403508772	0	0.715789473684211	0.433333333333333	1.5280701754386	2.40175438596491	0	0	2.31228070175439	0.263157894736842	1.03508771929825	0	0	0.470175438596491
57154	Bacteria_71	RNA_pol_L	PF01193.24	0.344927536231884	0	0.8743961352657	0.579710144927536	0	0	0.815458937198068	0	1.24057971014493	0.583574879227053	0	0.468599033816425	0.197101449275362	0	0.363285024154589	0	0.272463768115942	0	0	0.288888888888889	3.14782608695652	0.154589371980676	0	1.40869565217391	0	0.290821256038647	0.317874396135266	0.704347826086957	1.38550724637681
57155	Bacteria_71	Ribosomal_S11	PF00411.19	0	0	0	0	0	0.793650793650794	1.79365079365079	0	1.58994708994709	1.51058201058201	0	0.148148148148148	0.67989417989418	0	0.396825396825397	0	0.693121693121693	0	0.796296296296296	0.00264550264550264	2.18518518518519	0.214285714285714	0	0.992063492063492	0	0.391534391534392	1.3015873015873	0.798941798941799	0
57156	Bacteria_71	Ribosomal_S13	PF00416.22	0	0	0	0	0	0	0	0	0.565104166666667	0.786458333333333	0	0.783854166666667	0.09375	0	2.86197916666667	0	0.674479166666667	0.0677083333333333	0	0.184895833333333	2.68229166666667	0	0	0.833333333333333	0.671875	0.778645833333333	0	0.950520833333333	0.3046875
57158	Bacteria_71	ADK	PF00406.22	0.528070175438596	0	0.473684210526316	0	0	0	1.17894736842105	0	0.898245614035088	0	0	0.750877192982456	0.982456140350877	0	0	0	0.524561403508772	1.05438596491228	0	0	1.90175438596491	0	0	0.863157894736842	0.163157894736842	0.503508771929825	0.512280701754386	0	0.529824561403509
57159	Bacteria_71	SecY	PF00344.20	0.238619676945668	0.221732745961821	0.663729809104258	0	0	0	0.493392070484582	0	1.03303964757709	0	0	0.220998531571219	0	0.220264317180617	0	0	0.117474302496329	0.436123348017621	0.221732745961821	0.441997063142438	1.77019089574156	0	0.333333333333333	2.05800293685756	0.11086637298091	1.25624082232012	0.160058737151248	0.220998531571219	0
57160	Bacteria_71	Ribosomal_L27A	PF00828.19	1.19318181818182	0	0	0.232954545454545	0	0	0	0	0.517045454545455	0	0	0	0.568181818181818	0	0.564393939393939	0	0	0.568181818181818	0.285984848484849	0	2.50189393939394	0.568181818181818	0	2.14962121212121	0.0473484848484848	0.839015151515151	0	0	0
57162	Bacteria_71	Ribosomal_L18p	PF00861.22	0	0	0	0.0431034482758621	0	0	0	0.431034482758621	0	0	0	0	0	0	1.24712643678161	0	0	0	0	0	1.84770114942529	0	0.864942528735632	0	0	0.864942528735632	0	0.862068965517241	0
74812	Bacteria_71	Ribosomal_S9	PF00380.19	0	0.22360248447205	0	0.571428571428571	0	0.623188405797101	0.726708074534162	0	0	0.625258799171843	0	0	0	0	0.625258799171843	0	0.732919254658385	0.461697722567288	2.33747412008282	0	1.45755693581781	0.616977225672878	1.27950310559006	0.971014492753623	0.312629399585921	0.318840579710145	0	0	0
74813	Bacteria_71	Ribosomal_L13	PF00572.18	0	0.344748858447489	0	0.682648401826484	0	0	2.36073059360731	0	2.67579908675799	0.687214611872146	0.689497716894977	0	0	0	0	0	0	0.278538812785388	0.557077625570776	0	1.24885844748858	0	0	1.74200913242009	0	0.267123287671233	0.349315068493151	0.5662100456621	0
168109	Bacteria_71	Chorismate_synt	PF01264.21	0.456140350877193	0.528070175438596	0.513157894736842	0	0	0	1.0640350877193	0	1.24298245614035	0.715789473684211	0	0.0350877192982456	0.403508771929825	0	0.526315789473684	0	0	0.779824561403509	0.131578947368421	0	2.1359649122807	0	0	0.437719298245614	0.497368421052632	0.646491228070175	0.0421052631578947	0.526315789473684	0
1605771	Bacteria_71	TsaE	PF02367.17	0	0.0980392156862745	0	0.36078431372549	0	0	0	0	2.30980392156863	0.584313725490196	0.196078431372549	0	0.201960784313725	0.592156862745098	0.36078431372549	0	0.0980392156862745	1.16862745098039	0.350980392156863	0	1.62549019607843	0	0	2.34509803921569	0.335294117647059	0.711764705882353	0	0	0.609803921568628
