gene_callers_id	source	gene_name	gene_hmm_id	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
1098000	Bacteria_71	Ribosomal_S16	PF00886.19	18.3432098765432	12.1802469135802	9.23456790123457	7.09876543209877	3.68395061728395	3.01975308641975	12.2864197530864	4.45185185185185	8.67654320987654	7.4641975308642	9.71111111111111	6.73086419753086	1.97530864197531	0.745679012345679	12.4395061728395	15.4246913580247	8.92592592592593	11.837037037037	6.98518518518518	14.7777777777778	12.6246913580247	10.8666666666667	8.5358024691358	18.4469135802469	12.8888888888889	11.1679012345679	18.2148148148148	14.0567901234568	11.3950617283951
1123898	Bacteria_71	Chorismate_synt	PF01264.21	17.7326565143824	11.9771573604061	7.48054145516074	10.9754653130288	5.01692047377327	5.69289340101523	18.3697123519459	8.72419627749577	13.6049069373942	12.2969543147208	14.8714043993232	13.3714043993232	6.96531302876481	1.41962774957699	14.2664974619289	15.3857868020305	8.71489001692047	19.1421319796954	7.50761421319797	16.6201353637902	19.1209813874788	18.9111675126904	7.89340101522843	29.1150592216582	13.0126903553299	23.7825719120135	21.9890016920474	14.6878172588832	15.7284263959391
1128065	Bacteria_71	Ribosomal_L20	PF00453.18	10.2472222222222	8.76388888888889	11.1861111111111	10.0222222222222	1.78611111111111	4.53888888888889	11.3722222222222	7.54166666666667	7.66111111111111	9.33333333333333	9.85833333333333	8.62222222222222	5.86944444444444	0.827777777777778	8.28333333333333	9.58611111111111	4.06666666666667	15.3055555555556	7.36944444444444	12.975	22.1638888888889	15.3388888888889	8.51388888888889	16.7361111111111	9.07777777777778	16.9722222222222	14.6361111111111	14.7111111111111	9.81388888888889
1128066	Bacteria_71	Ribosomal_L35p	PF01632.19	11.7566137566138	5.75132275132275	6.93650793650794	11.005291005291	2.93650793650794	4.52910052910053	17.4867724867725	8.57142857142857	8.84126984126984	10.7883597883598	13.5925925925926	9.53968253968254	4.71957671957672	0.783068783068783	10.7989417989418	12.0582010582011	5.94179894179894	13.037037037037	15.6402116402116	16.3068783068783	15.7936507936508	7.93121693121693	11.2328042328042	13.2328042328042	5.6031746031746	9.06878306878307	19.6402116402116	11.989417989418	16.037037037037
210451	Bacteria_71	ATP-synt_A	PF00119.20	18.1325898389095	14.9566294919455	6.88475836431227	11.6121437422553	5.46840148698885	6.24783147459727	18.9541511771995	8.38661710037175	14.1462205700124	8.96158612143742	16.3221809169765	15.3841387856258	6.96654275092937	2.60594795539033	20.1387856257745	19.9231722428748	11.3519206939281	22.0297397769517	8.86617100371747	15.4250309789343	23.0446096654275	25.5303593556382	11.090458488228	22.7509293680297	18.6133828996283	20.1635687732342	34.3308550185874	17.4312267657993	17.1710037174721
210454	Bacteria_71	OSCP	PF00213.18	28.0814393939394	13.0776515151515	12.8087121212121	18.0189393939394	7.97348484848485	11.5833333333333	35.155303030303	15.4905303030303	21.4356060606061	15.1609848484848	26.5227272727273	22.0265151515152	5.46401515151515	4.34848484848485	21.3257575757576	28.3333333333333	15.8617424242424	33.8011363636364	11.9621212121212	35.4090909090909	32.0208333333333	45.9469696969697	17.9412878787879	34.9772727272727	18.6590909090909	37.5246212121212	35.8996212121212	28.1837121212121	31.8352272727273
236567	Bacteria_71	YajC	PF02699.15	5.24096385542169	4.24497991967872	0.626506024096386	7.16867469879518	0.48995983935743	2.23293172690763	8.94377510040161	3.12048192771084	3.06024096385542	3.34538152610442	2.54618473895582	6.00803212851406	0.642570281124498	0	2.20883534136546	10.9236947791165	4.714859437751	5.22088353413655	2.42570281124498	3.65863453815261	2.38152610441767	7.5863453815261	6.42168674698795	10.7309236947791	2.77510040160643	6.65461847389558	4.37751004016064	6.87951807228916	5.63453815261044
289405	Bacteria_71	Ribosomal_L17	PF01196.19	17.8774928774929	10.8888888888889	13.9487179487179	16.4928774928775	3.33333333333333	5.52421652421652	19.037037037037	10.1424501424501	9.31623931623932	10.02849002849	13.4273504273504	10.1310541310541	2.90598290598291	2.89173789173789	13.3675213675214	19.4957264957265	9.26210826210826	17.2336182336182	8.23076923076923	15.02849002849	15.3276353276353	15.5498575498575	7.80626780626781	22.7521367521368	14.7749287749288	21.6153846153846	22.2450142450142	16.4957264957265	13.3960113960114
289408	Bacteria_71	Ribosomal_L13	PF00572.18	14.4480519480519	8.33982683982684	6.49134199134199	7.01515151515152	5.98051948051948	6.01731601731602	13.8506493506494	9.01948051948052	16.1926406926407	9.78787878787879	10.7034632034632	9.91125541125541	2.52813852813853	1.38311688311688	15.7575757575758	19.0541125541126	6.36363636363636	12.2251082251082	5.49350649350649	14.2207792207792	19.4891774891775	19.8787878787879	17.469696969697	16.0627705627706	9.05844155844156	16.6212121212121	18.9004329004329	11.0952380952381	14.2316017316017
289409	Bacteria_71	Ribosomal_S9	PF00380.19	19.2384615384615	8.5974358974359	5.52051282051282	7.67948717948718	5.11538461538461	4.30769230769231	16.9435897435897	9.55128205128205	11.3717948717949	7.4	22.4487179487179	9.26923076923077	1.42307692307692	0.0615384615384615	16.8769230769231	14.7307692307692	5.97435897435897	17.774358974359	5.22051282051282	12.9846153846154	17.0897435897436	19.1974358974359	11.3230769230769	28.7102564102564	12.4230769230769	16.5410256410256	25.9564102564103	16.7487179487179	16.1333333333333
