gene_callers_id	source	gene_name	gene_hmm_id	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
1064856	Bacteria_71	GrpE	PF01025.19	0.891797556719023	0.917975567190227	0.970331588132635	1	0.328097731239092	0.870855148342059	1	0.677137870855148	0.204188481675393	0.855148342059337	1	0.75043630017452	0.696335078534031	0.19022687609075	0.926701570680628	0.698080279232112	0.970331588132635	0.835951134380454	0.347294938917976	0.93891797556719	0.818499127399651	0.942408376963351	1	1	0.961605584642234	1	1	0.821989528795812	1
1086288	Bacteria_71	Ribosomal_S20p	PF01649.18	0.761363636363636	0.465909090909091	1	0.946969696969697	0.617424242424242	1	0.988636363636364	1	0.204545454545455	1	0.916666666666667	1	0	0.102272727272727	0.848484848484849	0.678030303030303	0.689393939393939	1	0.443181818181818	1	0.867424242424242	1	1	1	0.810606060606061	0.450757575757576	1	1	0.772727272727273
1118006	Bacteria_71	Ribosomal_S15	PF00312.22	0.896296296296296	1	0.922222222222222	0.848148148148148	1	0.837037037037037	1	0.214814814814815	0.674074074074074	1	0.481481481481481	1	0.848148148148148	0	1	1	1	1	1	1	0.748148148148148	1	1	0.940740740740741	1	1	0.696296296296296	1	0.859259259259259
295649	Bacteria_71	Ribonuclease_P	PF00825.18	0.952	0.658666666666667	1	0.925333333333333	0.976	0.602666666666667	0.277333333333333	0.768	1	0.784	0.6	0.861333333333333	0.576	0.608	0.973333333333333	0.613333333333333	0.981333333333333	0.869333333333333	0.688	0.973333333333333	0.906666666666667	1	0.885333333333333	0.965333333333333	1	1	0.957333333333333	1	0.906666666666667
348107	Bacteria_71	Ribosomal_L27	PF01016.19	0.807407407407407	1	1	0.559259259259259	0.414814814814815	0.703703703703704	0.951851851851852	1	0.414814814814815	0.4	0	1	0.559259259259259	0	1	1	1	0.881481481481482	0.914814814814815	1	0.144444444444444	0.855555555555556	1	1	0.618518518518518	1	1	0.896296296296296	1
348108	Bacteria_71	Ribosomal_L21p	PF00829.21	0.621659634317862	0.80028129395218	1	0.724331926863572	0.668073136427567	0.686357243319269	0.908579465541491	0.0689170182841069	0.9971870604782	0.711673699015471	0.592123769338959	1	0.393811533052039	0.680731364275668	0.984528832630098	0.59915611814346	0.137834036568214	0.815752461322082	0.717299578059072	0.859353023909986	0.715893108298172	0.949367088607595	0.80309423347398	0.974683544303797	0.963431786216596	0.919831223628692	0.952180028129395	0.863572433192686	0.818565400843882
348748	Bacteria_71	RecO_C	PF02565.15	0.8	0.848979591836735	1	1	0.466666666666667	0.885714285714286	0.504761904761905	0.33469387755102	0.681632653061224	0.670748299319728	0.695238095238095	0.82312925170068	0.307482993197279	0	0.863945578231292	0.579591836734694	0.814965986394558	0.925170068027211	0.719727891156463	0.502040816326531	0.540136054421769	0.914285714285714	1	0.760544217687075	0.97687074829932	0.868027210884354	1	0.889795918367347	0.827210884353741
348757	Bacteria_71	RNA_pol_Rpb6	PF01192.22	0.861111111111111	1	1	0.925	0.747222222222222	0.522222222222222	0.730555555555556	0.947222222222222	0.788888888888889	0.294444444444444	0.413888888888889	1	0.0666666666666667	0.183333333333333	0.994444444444444	0.983333333333333	0.725	0.808333333333333	1	1	0.830555555555556	1	0.983333333333333	1	0.977777777777778	1	1	1	0.891666666666667
527330	Bacteria_71	PGK	PF00162.19	0.274659863945578	0.279761904761905	0.485544217687075	0.695578231292517	0.425170068027211	0.775510204081633	0.885204081632653	0.402210884353741	0.47108843537415	0.472789115646259	0.597789115646258	0.902210884353742	0.22108843537415	0	0.575680272108844	0.789115646258503	0.334183673469388	0.654761904761905	0.583333333333333	0.738945578231292	0.77891156462585	0.789115646258503	0.625850340136054	0.928571428571429	0.644557823129252	0.666666666666667	0.888605442176871	0.91156462585034	0.408163265306122
531959	Bacteria_71	Ribosomal_L9_C	PF03948.14	0.927884615384615	0.967948717948718	0.540064102564103	0.82051282051282	0.618589743589744	0.0913461538461538	0.86698717948718	0.482371794871795	0.4375	0.291666666666667	0.0913461538461538	0.57051282051282	0.421474358974359	0.397435897435897	1	1	0.709935897435897	0.538461538461538	0.961538461538462	1	0.924679487179487	0.836538461538462	0.740384615384615	1	1	0.963141025641026	0.96474358974359	1	0.919871794871795
